sold by,publisher.type,genre,avg.review,daily.sales,total.reviews,sale.price
"Amazon Digital Services,  Inc.",indie,fiction,4.41,46.89,183,5.47
Penguin Group (USA) LLC,big five,non_fiction,4.66,57.01,149,4.05
HarperCollins Publishers,big five,childrens,2,48.16,111,11.02
Simon and Schuster Digital Sales Inc,big five,non_fiction,3.27,82.62,139,3.97
"Amazon Digital Services,  Inc.",indie,non_fiction,4.76,92.21,146,13.22
"Amazon Digital Services,  Inc.",single author,childrens,4.33,29.51,114,11.61
"Amazon Digital Services,  Inc.",small/medium,childrens,4.3,61.94,126,9.99
"Amazon Digital Services,  Inc.",single author,childrens,4.2,71.09,117,10.89
"Amazon Digital Services,  Inc.",indie,childrens,4.17,62.47,115,9.07
"Amazon Digital Services,  Inc.",small/medium,fiction,4.66,110.93,135,5.15
"Amazon Digital Services,  Inc.",single author,childrens,4.59,37.9,93,8.23
"Amazon Digital Services,  Inc.",single author,non_fiction,4.36,59.46,97,6.37
"Amazon Digital Services,  Inc.",indie,non_fiction,4.82,75.62,116,6.97
Penguin Group (USA) LLC,big five,non_fiction,4.55,45.9,141,4.72
"Amazon Digital Services,  Inc.",indie,non_fiction,4.43,77.55,114,8.37
"Amazon Digital Services,  Inc.",small/medium,childrens,4.21,52.34,84,13.05
"Amazon Digital Services,  Inc.",single author,non_fiction,4.3,76.04,135,8.63
Random House LLC,big five,childrens,4.5,45.26,66,7.16
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.55,66.18,126,7.37
"Amazon Digital Services,  Inc.",single author,childrens,4.34,75.71,90,11.08
Hachette Book Group,big five,childrens,4.13,52.99,119,10.36
"Amazon Digital Services,  Inc.",single author,fiction,2.14,93.25,165,7.7
Simon and Schuster Digital Sales Inc,big five,non_fiction,4.71,53.48,118,10.41
"Amazon Digital Services,  Inc.",indie,non_fiction,4.69,65.95,169,7.5
"Amazon Digital Services,  Inc.",single author,childrens,3.5,32.42,77,11.88
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.27,59.88,64,6.75
"Amazon Digital Services,  Inc.",indie,fiction,3.6,148.68,166,8.77
"Amazon Digital Services,  Inc.",indie,fiction,4.33,118.32,177,9.17
"Amazon Digital Services,  Inc.",single author,non_fiction,4.25,96.51,116,9.98
Macmillan,big five,fiction,4.66,116.2,185,11.01
"Amazon Digital Services,  Inc.",indie,fiction,4.76,118.34,196,11.07
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.02,93.16,114,6.16
"Amazon Digital Services,  Inc.",indie,non_fiction,4.45,93.23,125,4.39
"Amazon Digital Services,  Inc.",small/medium,fiction,3.48,81.54,132,9.33
"Amazon Digital Services,  Inc.",small/medium,fiction,4.47,91.91,170,9.16
"Amazon Digital Services,  Inc.",indie,fiction,4.67,108.67,176,6.78
"Amazon Digital Services,  Inc.",indie,childrens,4.75,60.27,92,11.8
Random House LLC,big five,fiction,4.62,125.32,156,5.47
"Amazon Digital Services,  Inc.",indie,non_fiction,4.59,61.57,112,8.52
"Amazon Digital Services,  Inc.",indie,non_fiction,4.16,69.87,120,6.74
"Amazon Digital Services,  Inc.",indie,childrens,4.21,95.57,139,10.1
"Amazon Digital Services,  Inc.",indie,non_fiction,4.7,87.8,164,9.2
"Amazon Digital Services,  Inc.",indie,childrens,4.59,75.46,132,8.48
"Amazon Digital Services,  Inc.",indie,fiction,3.48,136.01,192,13.57
Random House LLC,big five,non_fiction,4.57,133.21,167,8.26
"Amazon Digital Services,  Inc.",small/medium,childrens,4.63,45.15,75,7.55
Random House LLC,big five,non_fiction,4.26,26.24,114,8.75
"Amazon Digital Services,  Inc.",indie,non_fiction,4.63,84.59,131,4.7
"Amazon Digital Services,  Inc.",single author,non_fiction,4.8,72.37,120,9.27
DC Comics,small/medium,childrens,4.66,75.97,112,7.2
"Amazon Digital Services,  Inc.",small/medium,childrens,4.66,68.27,101,11.24
HarperCollins Publishers,big five,fiction,4.85,152.32,177,8.21
"Amazon Digital Services,  Inc.",indie,non_fiction,4.12,94.43,133,7.78
"Amazon Digital Services,  Inc.",indie,childrens,3.7,45.27,83,10.14
"Amazon Digital Services,  Inc.",indie,childrens,3.96,63.13,59,10.75
"Amazon Digital Services,  Inc.",small/medium,fiction,4.78,161.9,200,8.72
"Amazon Digital Services,  Inc.",small/medium,fiction,4.58,75.4,200,10.29
"Amazon Digital Services,  Inc.",small/medium,fiction,3.5,91.38,221,8.21
Random House LLC,big five,childrens,3.78,59.39,120,12.13
"Amazon Digital Services,  Inc.",small/medium,childrens,4.2,60.27,82,8.16
Random House LLC,big five,childrens,4.75,64.08,101,11.78
Penguin Group (USA) LLC,big five,childrens,4.91,51.96,112,7.04
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.98,81.37,88,11.23
"Amazon Digital Services,  Inc.",small/medium,childrens,4.2,62.16,123,11.15
"Amazon Digital Services,  Inc.",indie,childrens,4.3,56.24,88,9.12
"Amazon Digital Services,  Inc.",small/medium,fiction,4.25,111.69,151,5.76
"Amazon Digital Services,  Inc.",small/medium,childrens,4.77,50.63,84,14.54
HarperCollins Publishers,big five,childrens,1.75,37.94,105,12.21
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.53,95.29,121,6.26
"Amazon Digital Services,  Inc.",indie,non_fiction,3.83,92.47,144,11.13
"Amazon Digital Services,  Inc.",small/medium,fiction,4.37,102.13,191,6.43
"Amazon Digital Services,  Inc.",indie,fiction,4.52,126.2,200,7.17
Random House LLC,big five,childrens,4.09,30.42,87,11.03
"Amazon Digital Services,  Inc.",indie,non_fiction,3.79,78.55,91,7.82
"Amazon Digital Services,  Inc.",single author,childrens,3.98,88.33,110,10.08
"Amazon Digital Services,  Inc.",indie,childrens,4.7,51.89,96,7.25
"Amazon Digital Services,  Inc.",amazon,fiction,4.98,94.17,176,7.63
Random House LLC,big five,non_fiction,3.71,127.82,134,7.51
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.47,90.58,129,7.61
"Amazon Digital Services,  Inc.",small/medium,fiction,4.58,161.16,199,8.04
"Amazon Digital Services,  Inc.",single author,non_fiction,4.48,64.39,127,7.37
"Amazon Digital Services,  Inc.",indie,fiction,4.3,125.41,189,7.82
"Amazon Digital Services,  Inc.",small/medium,fiction,4.35,175.39,211,8.63
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.83,71.25,123,9.02
"Amazon Digital Services,  Inc.",small/medium,fiction,4.42,158,175,5.41
"Amazon Digital Services,  Inc.",small/medium,childrens,4.62,66.27,89,7.5
"Amazon Digital Services,  Inc.",small/medium,childrens,4.34,60.45,110,6.02
HarperCollins Christian Publishing,big five,fiction,4.25,115.52,182,6.2
"Amazon Digital Services,  Inc.",small/medium,childrens,4.5,44.94,74,10.74
"Amazon Digital Services,  Inc.",single author,fiction,4.93,104.58,185,8.32
HarperCollins Publishers,big five,non_fiction,4.72,60.19,124,6.47
Penguin Group (USA) LLC,big five,childrens,4.33,44.03,86,13.38
Macmillan,big five,non_fiction,4.72,96.08,119,6.62
"Amazon Digital Services,  Inc.",single author,fiction,3.97,104.23,172,3.92
Random House LLC,big five,childrens,4.37,55.12,66,11.98
HarperCollins Publishers,big five,fiction,4.9,119.55,184,5.39
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.5,73.61,127,4.88
"Amazon Digital Services,  Inc.",indie,childrens,3.93,61.21,106,8.1
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.62,69.89,112,6.27
"Amazon Digital Services,  Inc.",indie,fiction,4.02,125.39,181,6.77
"Amazon Digital Services,  Inc.",indie,childrens,4.57,61.3,95,12.52
"Amazon Digital Services,  Inc.",single author,childrens,4.5,75.8,86,9.99
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.87,63.22,124,8.26
"Amazon Digital Services,  Inc.",single author,non_fiction,4.47,105.28,107,11.06
"Amazon Digital Services,  Inc.",indie,non_fiction,4.42,73.21,122,8.49
Hachette Book Group,big five,non_fiction,4.98,57.84,105,5.36
"Amazon Digital Services,  Inc.",small/medium,childrens,4.98,39.37,122,7.4
Random House LLC,big five,childrens,4.87,88.01,103,8.13
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.44,83.95,88,7.94
"Amazon Digital Services,  Inc.",small/medium,childrens,4.06,85.47,113,9.77
"Amazon Digital Services,  Inc.",single author,fiction,4.5,79.74,181,8.07
Random House LLC,big five,fiction,4.29,77.34,172,7.14
Simon and Schuster Digital Sales Inc,big five,fiction,3.16,77.63,160,12.14
"Amazon Digital Services,  Inc.",indie,fiction,4.26,104.71,182,9.06
"Amazon Digital Services,  Inc.",indie,childrens,4.69,71.5,89,9.09
"Amazon Digital Services,  Inc.",indie,fiction,4.74,113.47,176,4.33
"Amazon Digital Services,  Inc.",single author,fiction,3.02,146.82,149,9.21
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.68,72.41,150,8.78
"Amazon Digital Services,  Inc.",small/medium,childrens,4.35,49.41,70,12.15
"Amazon Digital Services,  Inc.",amazon,childrens,4.03,35.54,92,8
"Amazon Digital Services,  Inc.",indie,childrens,4.67,40.87,88,9.72
"Amazon Digital Services,  Inc.",small/medium,fiction,4.26,108.96,178,9.96
Hachette Book Group,big five,fiction,4.49,118.65,181,9.13
Random House LLC,big five,non_fiction,4.41,56.07,92,6.9
"Amazon Digital Services,  Inc.",indie,fiction,4.33,152.63,175,4.85
"Amazon Digital Services,  Inc.",small/medium,childrens,4.66,50.97,115,11.45
Random House LLC,big five,childrens,4.55,56.53,107,14.74
Random House LLC,big five,fiction,4.84,98.68,182,8.88
"Amazon Digital Services,  Inc.",indie,childrens,4.87,61.78,98,14.35
"Amazon Digital Services,  Inc.",indie,fiction,4.5,73.64,169,11.88
Random House LLC,big five,childrens,3.5,30.9,68,11.84
"Amazon Digital Services,  Inc.",indie,non_fiction,0,55.85,0,9
"Amazon Digital Services,  Inc.",small/medium,fiction,4.57,108.19,162,9.67
Hachette Book Group,big five,childrens,4.13,44.65,84,9.82
Random House LLC,big five,childrens,3.73,43.77,94,11.45
Random House LLC,big five,non_fiction,3.88,77.06,116,5.56
"Amazon Digital Services,  Inc.",amazon,fiction,4.59,137.96,182,7.59
"Amazon Digital Services,  Inc.",small/medium,fiction,4.36,124.2,159,8.68
"Amazon Digital Services,  Inc.",small/medium,fiction,4.49,141.94,168,10.88
Hachette Book Group,big five,non_fiction,4.03,67.21,126,11.69
"Amazon Digital Services,  Inc.",indie,childrens,4.44,17.69,70,14.33
"Amazon Digital Services,  Inc.",single author,childrens,4.11,52.92,113,9.69
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.62,45.93,100,9.65
"Amazon Digital Services,  Inc.",amazon,non_fiction,3.56,97.18,137,5.08
"Amazon Digital Services,  Inc.",single author,childrens,4.38,30.56,91,12.32
Simon and Schuster Digital Sales Inc,big five,non_fiction,4.42,44.9,129,8.47
Penguin Group (USA) LLC,big five,childrens,4.78,56.36,90,10.96
"Amazon Digital Services,  Inc.",single author,childrens,4.4,66.81,101,8.88
Macmillan,big five,childrens,4.58,57.44,126,9.41
"Amazon Digital Services,  Inc.",single author,fiction,4.7,63.58,181,6.55
Random House LLC,big five,fiction,4.73,75.78,192,6
"Amazon Digital Services,  Inc.",single author,childrens,4.28,61.02,98,9.72
Hachette Book Group,big five,non_fiction,4.5,44.15,116,5.63
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.98,71.96,118,8.84
Random House LLC,big five,non_fiction,4.49,84.2,145,8.74
"Amazon Digital Services,  Inc.",small/medium,fiction,1.33,177.11,142,7.69
"Amazon Digital Services,  Inc.",single author,non_fiction,3.5,67.62,131,6.09
Hachette Book Group,big five,non_fiction,4.87,69.74,127,8.09
"Amazon Digital Services,  Inc.",small/medium,childrens,3.98,67.67,102,10.61
"Amazon Digital Services,  Inc.",indie,childrens,4.22,59.74,86,8.54
"Amazon Digital Services,  Inc.",small/medium,fiction,3.99,79.55,149,6.07
HarperCollins Christian Publishing,big five,fiction,4.17,107.62,197,6.92
Random House LLC,big five,non_fiction,3.98,65.86,118,7.57
"Amazon Digital Services,  Inc.",small/medium,childrens,4.71,61.93,107,9.44
"Amazon Digital Services,  Inc.",small/medium,childrens,4.6,45.64,84,10.85
"Amazon Digital Services,  Inc.",small/medium,fiction,4.25,123.91,204,10.58
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.13,86.65,126,7.43
"Amazon Digital Services,  Inc.",indie,childrens,4.34,26.22,107,9.38
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.62,53.85,94,9.26
Penguin Group (USA) LLC,big five,fiction,4.83,76.87,169,8.35
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.45,82.88,117,8.73
"Amazon Digital Services,  Inc.",small/medium,childrens,3.5,60.94,95,8.72
"Amazon Digital Services,  Inc.",small/medium,childrens,4.27,67.85,113,10.54
"Amazon Digital Services,  Inc.",small/medium,childrens,4.39,16.09,81,9.82
Hachette Book Group,big five,childrens,4.38,24.6,118,7.79
"Amazon Digital Services,  Inc.",small/medium,childrens,4.42,66.83,128,6.53
"Amazon Digital Services,  Inc.",small/medium,childrens,3.91,56.44,81,8.37
"Amazon Digital Services,  Inc.",small/medium,childrens,3.66,29.55,72,10.07
"Amazon Digital Services,  Inc.",single author,non_fiction,3.92,48.86,96,6.71
"Amazon Digital Services,  Inc.",indie,non_fiction,4.11,102.1,118,10.12
"Amazon Digital Services,  Inc.",indie,childrens,3.98,48.85,94,14.69
"Amazon Digital Services,  Inc.",small/medium,childrens,4.81,58.62,109,8.11
"Amazon Digital Services,  Inc.",indie,non_fiction,3.77,95.6,108,9.44
Simon and Schuster Digital Sales Inc,big five,childrens,4.87,43.47,79,9.67
Simon and Schuster Digital Sales Inc,big five,childrens,3.94,64.76,130,8.13
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.78,155.73,150,7.47
"Amazon Digital Services,  Inc.",amazon,non_fiction,4.11,96.83,144,6.65
Random House LLC,big five,fiction,4.5,115.26,206,9.02
"Amazon Digital Services,  Inc.",small/medium,childrens,4.87,61.74,121,11.94
"Amazon Digital Services,  Inc.",small/medium,childrens,4.17,67.02,105,9.44
"Amazon Digital Services,  Inc.",single author,non_fiction,2.83,69.38,130,7.97
Macmillan,big five,fiction,4.66,102.85,187,7.31
"Amazon Digital Services,  Inc.",small/medium,fiction,4.5,111.39,154,6.69
"Amazon Digital Services,  Inc.",indie,fiction,3.37,105.47,194,9.7
"Amazon Digital Services,  Inc.",indie,fiction,4.62,133.73,152,9.06
Penguin Group (USA) LLC,big five,non_fiction,4.07,102.19,153,6.45
"Amazon Digital Services,  Inc.",small/medium,childrens,4.28,51.22,102,8.3
HarperCollins Publishers,big five,fiction,4.77,123.61,150,8.19
Simon and Schuster Digital Sales Inc,big five,non_fiction,4.73,66.31,117,10.65
HarperCollins Publishers,big five,childrens,2.6,71.34,120,8.14
"Amazon Digital Services,  Inc.",small/medium,fiction,3.57,126.63,195,14.41
"Amazon Digital Services,  Inc.",indie,childrens,4.68,45.88,121,7.67
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.53,69.33,67,7.23
Penguin Group (USA) LLC,big five,non_fiction,4.11,88.05,137,9.5
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.97,107.74,148,6.22
"Amazon Digital Services,  Inc.",single author,fiction,3.48,128.44,157,11.25
"Amazon Digital Services,  Inc.",single author,non_fiction,4.57,96.36,116,5.23
"Amazon Digital Services,  Inc.",indie,fiction,4.41,106.99,135,7.95
"Amazon Digital Services,  Inc.",single author,childrens,4.13,51.93,108,11.15
"Amazon Digital Services,  Inc.",small/medium,fiction,4.44,125.98,173,4.28
"Amazon Digital Services,  Inc.",small/medium,fiction,4.94,78.45,160,10.28
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.3,61.87,142,6.43
"Amazon Digital Services,  Inc.",indie,non_fiction,4.47,48.36,105,4.23
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.6,112.55,142,9.3
Simon and Schuster Digital Sales Inc,big five,non_fiction,4.77,70.93,149,5.25
HarperCollins Publishers,big five,non_fiction,3.92,99.07,160,6.28
Penguin Group (USA) LLC,big five,non_fiction,3.94,65.21,120,11.5
"Amazon Digital Services,  Inc.",small/medium,fiction,4.87,103.05,175,11.22
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.09,73.46,123,6.76
"Amazon Digital Services,  Inc.",small/medium,childrens,4.75,59.06,81,7.98
"Amazon Digital Services,  Inc.",small/medium,childrens,3.98,68.04,87,11.61
"Amazon Digital Services,  Inc.",indie,non_fiction,4.75,101.24,131,8.75
Random House LLC,big five,non_fiction,3.98,57.73,115,9.15
"Amazon Digital Services,  Inc.",single author,non_fiction,4.16,98.72,117,8.07
"Amazon Digital Services,  Inc.",single author,non_fiction,4.13,43.11,125,6.56
"Amazon Digital Services,  Inc.",indie,childrens,4.25,30.55,102,13.96
"Amazon Digital Services,  Inc.",small/medium,childrens,3.3,76.77,113,10.23
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.53,71.55,113,9.06
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.8,75.66,132,8.37
HarperCollins Christian Publishing,big five,fiction,4.22,74.82,143,7.53
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.32,92.96,172,9.48
"Amazon Digital Services,  Inc.",small/medium,childrens,4.44,52.23,85,10.46
"Amazon Digital Services,  Inc.",small/medium,childrens,4.51,42.41,102,11.71
"Amazon Digital Services,  Inc.",small/medium,childrens,4.75,51.52,106,12.77
"Amazon Digital Services,  Inc.",small/medium,fiction,4.62,123.33,187,7.71
Macmillan,big five,childrens,4.65,48.36,91,10.02
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.47,72.85,120,6.37
"Amazon Digital Services,  Inc.",single author,childrens,4.09,76.19,95,8.59
"Amazon Digital Services,  Inc.",small/medium,childrens,4.01,24.93,111,8.72
"Amazon Digital Services,  Inc.",small/medium,childrens,4.41,69,83,9.09
"Amazon Digital Services,  Inc.",indie,fiction,4.58,98.27,158,8.85
"Amazon Digital Services,  Inc.",small/medium,childrens,3.88,43.56,124,10.82
"Amazon Digital Services,  Inc.",indie,fiction,4.75,82.14,176,6.97
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.59,85.34,129,8.57
Random House LLC,big five,childrens,4.38,71.48,110,11.86
"Amazon Digital Services,  Inc.",indie,fiction,4.5,104.95,163,6.9
"Amazon Digital Services,  Inc.",small/medium,non_fiction,3.87,62.07,155,7.45
Random House LLC,big five,childrens,4.19,50.6,83,10.23
"Amazon Digital Services,  Inc.",small/medium,fiction,3.98,102.24,176,8.78
"Amazon Digital Services,  Inc.",small/medium,childrens,4.51,43.4,78,11.4
"Amazon Digital Services,  Inc.",single author,fiction,3.8,43.54,162,9.45
HarperCollins Publishers,big five,non_fiction,4.72,101.36,97,7.19
Penguin Group (USA) LLC,big five,non_fiction,3.66,83.75,136,7.67
"Amazon Digital Services,  Inc.",indie,childrens,3.5,62.34,90,11.28
Random House LLC,big five,fiction,4.8,60.87,189,8.74
DC Comics,small/medium,non_fiction,4.44,106.97,129,8.37
"Amazon Digital Services,  Inc.",single author,childrens,4.64,59.4,108,8.11
Random House LLC,big five,fiction,2,138.98,190,6.49
"Amazon Digital Services,  Inc.",indie,fiction,4.33,142.87,230,10.15
"Amazon Digital Services,  Inc.",indie,childrens,4.18,37.78,111,11.08
"Amazon Digital Services,  Inc.",small/medium,non_fiction,4.59,80.15,128,8.26
HarperCollins Christian Publishing,big five,non_fiction,4.25,102.01,117,7.22
"Amazon Digital Services,  Inc.",small/medium,fiction,4.45,89,165,6.27
"Amazon Digital Services,  Inc.",small/medium,childrens,4.5,45.72,119,8.64
Penguin Group (USA) LLC,big five,fiction,4.68,88.83,137,7.95
"Amazon Digital Services,  Inc.",small/medium,fiction,3.5,108.87,153,7.5
Macmillan,big five,childrens,4.5,60.76,112,11.84
Random House LLC,big five,non_fiction,3.5,81.39,107,11.17
Random House LLC,big five,fiction,4.53,177.32,194,7.3
"Amazon Digital Services,  Inc.",small/medium,fiction,4.67,74.31,165,7.53
"Amazon Digital Services,  Inc.",indie,fiction,3.98,92.68,195,7.39
